id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
898283,2013-04-09,2013-04-09,,Mexico City,false,54199,yorchagomez,2014-09-28 00:56:40 UTC,2018-04-24 21:30:48 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/898283,https://static.inaturalist.org/photos/1143493/medium.JPG?1411865901,,"",Otro bello coral dentro del Parque Nacional Arrecifes de Xcalak,false,1,0,false,,"Xcalak, Othon P. Blanco, Quintana Roo",18.276556,-87.820244,,,,,,,,false,,,Eusmilia fastigiata,Eusmilia fastigiata,Smooth Flower Coral,Animalia,100784
898296,2013-04-09,2013-04-09,,Mexico City,false,54199,yorchagomez,2014-09-28 01:08:10 UTC,2018-04-24 21:30:49 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/898296,https://static.inaturalist.org/photos/1143511/medium.JPG?1411866496,,"","Coral masivo, cabezo en zona somera dentro del Parque Nacional Arrecifes de Xcalak",false,1,0,false,,"Xcalak, Othon P. Blanco, Quintana Roo",18.276556,-87.820244,,,,,,,,false,,,Grooved Brain Coral,Diploria labyrinthiformis,Grooved Brain Coral,Animalia,504638
898320,2013-04-09,2013-04-09,,Mexico City,false,54199,yorchagomez,2014-09-28 01:19:08 UTC,2018-04-24 21:30:50 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/898320,https://static.inaturalist.org/photos/1143541/medium.JPG?1411867157,,"",Otro bonito cabezo dentro del Parque Nacional Arrecifes de Xcalak,false,1,0,false,,"Xcalak, Othon P. Blanco, Quintana Roo",18.276556,-87.820244,,,,,,,,false,,,Symmetrical Brain Coral,Pseudodiploria strigosa,Symmetrical Brain Coral,Animalia,504639
1022534,2014-10-16,2014-10-16,,Eastern Time (US & Canada),true,8428,eheupel,2014-10-17 10:24:19 UTC,2019-07-04 03:20:55 UTC,research,CC-BY,http://www.inaturalist.org/observations/1022534,https://static.inaturalist.org/photos/1281662/medium.jpg?1444751848,,"","Northern Star Coral, Astrangia poculata, from Naragansett Bay.",false,1,0,false,,"Washington County, US-RI, US",41.492378,-71.419373,,,,,,,open,false,,,Northern Star Coral,Astrangia poculata,Northern Star Coral,Animalia,94745
1024681,2010-10-19,2010-10-19,,Mexico City,false,54199,yorchagomez,2014-10-18 21:40:38 UTC,2019-04-10 00:32:02 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1024681,https://static.inaturalist.org/photos/1284577/medium.JPG?1413668446,,"","Un ejemplar muy pequeño, pero intacto",false,2,0,false,,"Xcalak, Othon P. Blanco, Quintana Roo",18.254459,-87.825651,504,,,,,,open,false,,,Greater Star Coral,Montastraea cavernosa,Greater Star Coral,Animalia,106051
1024961,"October 18, 2014 02:14",2014-10-18,2014-10-18 12:14:00 UTC,Hawaii,false,3403,davidr,2014-10-19 00:59:26 UTC,2019-03-13 17:42:17 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1024961,https://static.inaturalist.org/photos/1285019/medium.jpg?1444775589,,"","Lots of bleached coral due to the higher-than-normal water temps.  Today it was 85°F, approx. 5-6° higher than normal.",false,1,0,false,,"Kahe Beach Park, HI",21.353161,-158.130286,231,,,,,,open,false,,google,Cauliflower Coral,Pocillopora meandrina,Cauliflower Coral,Animalia,109872
1049118,2014-07-20,2014-07-20,,Eastern Time (US & Canada),false,19061,seasav,2014-11-01 02:36:59 UTC,2019-02-22 00:54:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1049118,https://static.inaturalist.org/photos/1316399/medium.JPG?1414809432,,"","",false,2,0,false,,"Sabah, MY",5.8318017232,116.1476473542,7001,,,,,,obscured,true,,,Bubble Coral,Plerogyra sinuosa,Bubble Coral,Animalia,503699
1092022,2014-02-19,2014-02-19,,Mexico City,false,29215,axelcastanongheno,2014-11-24 19:55:20 UTC,2019-04-10 00:31:59 UTC,research,CC-BY-NC-ND,http://conabio.inaturalist.org/observations/1092022,https://static.inaturalist.org/photos/1372663/medium.JPG?1416859028,,Parque Nacional Sistema Arrecifal Veracruzano,"",false,2,0,false,,Parque Nacional Sistema Arrecifal Veracruzano,19.176301,-95.983429,22490,,,,,,open,false,,,Greater Star Coral,Montastraea cavernosa,Greater Star Coral,Animalia,106051
1109570,2014-12-03,2014-12-03,,Mexico City,false,40943,rosaer,2014-12-03 20:39:13 UTC,2019-02-22 00:15:00 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1109570,https://static.inaturalist.org/photos/1395026/medium.jpg?1417639283,,"","",false,3,0,false,,,20.886162581,-86.9127833503,496,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1109585,2014-12-03,2014-12-03,,Mexico City,false,40943,rosaer,2014-12-03 20:48:51 UTC,2019-02-22 00:14:59 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1109585,https://static.inaturalist.org/photos/1395051/medium.jpg?1417639738,,"","",false,1,0,false,,,20.8457973818,-86.8271847629,496,,,,,,obscured,true,,,Lobed Star Coral,Orbicella annularis,Lobed Star Coral,Animalia,499309
1109626,2014-12-03,2014-12-03,,Mexico City,false,40943,rosaer,2014-12-03 21:12:20 UTC,2019-02-22 00:14:56 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1109626,https://static.inaturalist.org/photos/1395152/medium.jpg?1417641271,,"","",false,1,0,false,,,20.9647934452,-86.9313310615,496,,,,,,obscured,true,,,Coral estrella montaña,Orbicella faveolata,Mountainous Star Coral,Animalia,503516
1109916,2007-10-25,2007-10-25,,Pacific Time (US & Canada),,46856,mcduck,2014-12-03 23:31:23 UTC,2017-06-09 20:16:30 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1109916,https://static.inaturalist.org/photos/1395430/medium.JPG?1417649537,,"",Found it rocky intertidal.,false,1,0,false,,"Carmel Pt., Monterey Co., CA",36.5439,-121.9342,50,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1109918,2008-03-05,2008-03-05,,Pacific Time (US & Canada),,46856,mcduck,2014-12-03 23:34:17 UTC,2018-02-19 04:09:35 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1109918,https://static.inaturalist.org/photos/1395433/medium.JPG?1417649663,,"",Found in rocky intertidal.,false,1,0,false,,"Carmel Pt., Monterey Co., CA",36.5439,-121.9342,50,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1109919,2008-04-09,2008-04-09,,Pacific Time (US & Canada),,46856,mcduck,2014-12-03 23:36:00 UTC,2017-06-09 20:13:31 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1109919,https://static.inaturalist.org/photos/1395434/medium.JPG?1417649815,,"",Found in rocky intertidal.,false,1,0,false,,"Carmel Pt., Monterey Co., CA",36.5439,-121.9342,50,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1109922,2008-08-01,2008-08-01,,Pacific Time (US & Canada),,46856,mcduck,2014-12-03 23:41:46 UTC,2016-08-27 11:42:29 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1109922,https://static.inaturalist.org/photos/1395440/medium.JPG?1417650112,,"",Found in rocky intertidal.,false,1,0,false,,"Carmel Pt., Monterey Co., CA",36.5439,-121.9342,50,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1109925,2009-11-16,2009-11-16,,Pacific Time (US & Canada),,46856,mcduck,2014-12-03 23:44:55 UTC,2017-06-09 20:13:32 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/1109925,https://static.inaturalist.org/photos/1395446/medium.JPG?1417650301,,"",Found in rocky intertidal.,false,1,0,false,,"Carmel Pt., Monterey Co., CA",36.5439,-121.9342,50,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1111083,2014-11-19 11:18:37,2014-11-19,2014-11-19 16:18:37 UTC,Eastern Time (US & Canada),false,10787,maractwin,2014-12-04 16:18:29 UTC,2016-12-29 05:26:14 UTC,research,CC-BY,http://www.inaturalist.org/observations/1111083,https://static.inaturalist.org/photos/1396662/medium.jpg?1417709919,,"","",false,1,0,false,,"Western, Solomon Islands",-8.5054,157.9920916667,,,,,,,,false,,,Cauliflower Coral,Pocillopora damicornis,Lace Coral,Animalia,109862
1121926,2014-11-21 11:30:43,2014-11-21,2014-11-21 16:30:43 UTC,Eastern Time (US & Canada),false,10787,maractwin,2014-12-09 03:29:34 UTC,2019-02-22 00:09:16 UTC,research,CC-BY,http://www.inaturalist.org/observations/1121926,https://static.inaturalist.org/photos/1409960/medium.jpg?1418095801,,"",,false,1,0,false,,"Western, SB",-8.5376372439,157.9687928101,,,,,,,obscured,true,,,Cabbage Coral,Turbinaria reniformis,Cabbage Coral,Animalia,114658
1174007,"January 11, 2015 00:55",2015-01-11,2015-01-11 10:55:00 UTC,Hawaii,false,3403,davidr,2015-01-12 10:56:19 UTC,2018-01-04 01:00:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1174007,https://static.inaturalist.org/photos/1481416/medium.jpg?1444782575,,"","",false,0,0,false,,"Kakaako, HI",21.289436,-157.862527,350,,,,,,,false,,manual,Mushroom Coral,Lobactis scutaria,,Animalia,503432
1183627,2015-01-17,2015-01-17,,Mexico City,false,40943,rosaer,2015-01-19 16:24:10 UTC,2019-04-10 00:31:56 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1183627,https://static.inaturalist.org/photos/1494923/medium.JPG?1421684696,,"","",false,2,0,false,,Puerto Aventuras,20.50235,-87.219327,31,,,,,,open,false,,,Greater Star Coral,Montastraea cavernosa,Greater Star Coral,Animalia,106051
1183630,2015-01-17,2015-01-17,,Mexico City,false,40943,rosaer,2015-01-19 16:26:30 UTC,2018-04-24 21:37:03 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1183630,https://static.inaturalist.org/photos/1494927/medium.JPG?1421684797,,"","",false,1,0,false,,"Puerto Aventuras, Bahía Chan Yu Yum",20.50235,-87.219327,31,,,,,,,false,,,Porites astreoides,Porites astreoides,Mustard Hill Coral,Animalia,110084
1183634,2015-01-17,2015-01-17,,Mexico City,false,40943,rosaer,2015-01-19 16:27:47 UTC,2018-04-24 21:37:04 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1183634,https://static.inaturalist.org/photos/1494931/medium.JPG?1421684874,,"",El nombre actual de la especie es Pseudodiploria clivosa.,false,1,0,false,,"Puerto Aventuras, Bahía Chan Yu Yum",20.50235,-87.219327,31,,,,,,,false,,,Pseudodiploria clivosa,Pseudodiploria clivosa,Knobby brain coral,Animalia,504640
1183637,2015-01-17,2015-01-17,,Mexico City,false,40943,rosaer,2015-01-19 16:28:48 UTC,2018-04-24 21:37:05 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1183637,https://static.inaturalist.org/photos/1494934/medium.JPG?1421684968,,"","",false,1,0,false,,"Puerto Aventuras, Bahía Chan Yu Yum",20.50235,-87.219327,31,,,,,,,false,,,Coral estrella masiva,Siderastrea siderea,Massive Starlet Coral,Animalia,112557
1183638,2015-01-17,2015-01-17,,Mexico City,false,40943,rosaer,2015-01-19 16:30:19 UTC,2018-04-24 21:37:05 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/1183638,https://static.inaturalist.org/photos/1494935/medium.JPG?1421685030,,"","",false,1,0,false,,"Puerto Aventuras, Bahía Chan Yu Yum",20.50235,-87.219327,31,,,,,,,false,,,Lesser starlet coral,Siderastrea radians,,Animalia,112555
1184916,2015-01-19 15:36:52,2015-01-19,2015-01-19 23:36:52 UTC,Pacific Time (US & Canada),,16101,dpom,2015-01-20 06:36:59 UTC,2016-08-27 11:40:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1184916,https://static.inaturalist.org/photos/1496712/medium.jpg?1421735841,,"",,false,1,0,false,,Pigeon Point,37.1824066667,-122.3824266667,,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1185602,2015-01-19 16:03:06,2015-01-19,2015-01-20 00:03:06 UTC,Pacific Time (US & Canada),,26610,anudibranchmom,2015-01-20 17:13:16 UTC,2016-08-27 11:40:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1185602,https://static.inaturalist.org/photos/1497647/medium.jpg?1421774000,,"","",false,1,0,false,,"San Mateo, California, United States",37.1821366667,-122.383755,,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1195556,2011-05-13,2011-05-13,,Pacific Time (US & Canada),false,36363,bartshepherd,2015-01-26 18:53:07 UTC,2018-09-15 18:34:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1195556,https://static.inaturalist.org/photos/1510148/medium.png?1422298405,,"","",false,2,0,false,,Philippines,13.6801087689,120.9285280277,,,,,,,obscured,true,,,Acropora florida,Acropora florida,,Animalia,93257
1231852,2015-01-21 12.30,2015-01-21,2015-01-21 16:30:00 UTC,Georgetown,,38700,lovelyclemmy,2015-02-13 13:07:14 UTC,2016-08-27 11:39:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1231852,https://static.inaturalist.org/photos/1551447/medium.JPG?1444768427,,"","",false,1,0,false,,"The Wall, Speyside, Tobago",11.295588,-60.501891,65,,,,,,,false,,,Orange Cup Coral,Tubastraea coccinea,Orange Cup Coral,Animalia,51802
1234164,2015-01-22 9.45,2015-01-22,2015-01-22 13:45:00 UTC,Georgetown,,38700,lovelyclemmy,2015-02-14 14:25:51 UTC,2016-08-27 11:39:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1234164,https://static.inaturalist.org/photos/1553144/medium.JPG?1444768455,,"","",false,2,0,false,,"TDE Special, Speyside, Tobago",11.290201,-60.502889,130,,,,,,,false,,,Orange Cup Coral,Tubastraea coccinea,Orange Cup Coral,Animalia,51802
1239769,2015-01-02 14:29:45,2015-01-02,2015-01-02 22:29:45 UTC,Pacific Time (US & Canada),,65154,marisa_a,2015-02-17 22:33:16 UTC,2016-08-27 11:39:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1239769,https://static.inaturalist.org/photos/1561077/medium.JPG?1424212399,,"","",false,2,0,false,,"Monterey, California, United States",36.6330527778,-121.9393083333,,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1250265,2014-11-03,2014-11-03,,Hawaii,,15211,carmelo_lopez,2015-02-22 00:16:38 UTC,2017-07-28 22:17:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1250265,https://static.inaturalist.org/photos/1569652/medium.JPG?1424564226,,"","",false,1,0,false,,"El León Dormido, San Cristóbal island, Galápagos arch., Ecuador.",-0.775939,-89.520405,,,,,,,,false,,,Orange Cup Coral,Tubastraea coccinea,Orange Cup Coral,Animalia,51802
1265415,2015-03-01 14:50:01,2015-03-01,2015-03-01 22:50:01 UTC,Pacific Time (US & Canada),,16101,dpom,2015-03-02 00:56:33 UTC,2017-01-26 15:49:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1265415,https://static.inaturalist.org/photos/1588309/medium.JPG?1425257829,,"","",false,1,0,false,,"Bean Hollow State Beach, San Mateo, California, United States",37.2268083333,-122.4113983333,,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1266893,2010-08-12,2010-08-12,,Mexico City,false,14736,ignacio_march,2015-03-02 19:25:35 UTC,2018-04-24 21:40:45 UTC,research,CC-BY,http://conabio.inaturalist.org/observations/1266893,https://static.inaturalist.org/photos/1589988/medium.JPG?1425324341,,"",Fragmento de coral,false,2,0,false,,"Othón P. Blanco, MX-QR, MX",18.281573667,-87.8960744449,63,,,,,,obscured,true,,,Acropora cervicornis,Acropora cervicornis,Staghorn Coral,Animalia,93234
1284609,2015-03-04,2015-03-04,,Hawaii,false,81688,malinpinsky,2015-03-10 05:30:22 UTC,2019-04-28 22:36:38 UTC,research,,http://www.inaturalist.org/observations/1284609,https://static.inaturalist.org/photos/1702691/medium.JPG?1428521908,,"","",false,2,0,false,,"Islas de Marietas, Mexico",20.700789,-105.564795,522,,,,,,open,false,,manual,Lace Coral,Pocillopora damicornis,Lace Coral,Animalia,109862
1293169,2011-06-28 12:04pm,2011-06-28,2011-06-28 17:04:00 UTC,Central Time (US & Canada),false,24973,annikaml,2015-03-15 01:42:49 UTC,2019-01-17 13:22:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1293169,https://static.inaturalist.org/photos/1622110/medium.JPG?1426383778,,"","",false,2,0,false,,Belize,16.5287594965,-88.0386771593,4076,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1302188,2015-03-14,2015-03-14,,Mexico City,false,83917,rodrigols,2015-03-18 23:28:53 UTC,2019-01-17 13:22:05 UTC,research,,http://conabio.inaturalist.org/observations/1302188,https://static.inaturalist.org/photos/1634214/medium.jpg?1426721344,,"","Existe una población de (Acropora palmata), que se puede observar en recuperación ",false,2,0,false,,,18.513206512,-87.6299705799,324872,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1328566,2015-03-15,2015-03-15,,Pacific Time (US & Canada),,65154,marisa_a,2015-03-22 23:34:25 UTC,2016-08-27 11:38:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1328566,https://static.inaturalist.org/photos/1647564/medium.PNG?1427067267,,"","",false,1,0,false,,coast guard pier,36.609723,-121.892688,65,,,,,,,false,,manual,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1334066,2015-03-09 13:31:07,2015-03-09,2015-03-09 17:31:07 UTC,Eastern Time (US & Canada),false,10787,maractwin,2015-03-23 21:59:40 UTC,2019-01-20 11:09:50 UTC,research,CC-BY,http://www.inaturalist.org/observations/1334066,https://static.inaturalist.org/photos/1651049/medium.jpg?1427148020,,"",,false,2,0,false,,,-17.1455840881,179.1880365016,,,,,,,obscured,true,,,Bubble Coral,Plerogyra sinuosa,Bubble Coral,Animalia,503699
1335382,"March 22, 2015 02:37",2015-03-22,2015-03-22 12:37:00 UTC,Hawaii,,3403,davidr,2015-03-24 08:48:16 UTC,2019-05-19 03:17:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1335382,https://static.inaturalist.org/photos/1653011/medium.jpg?1444770667,,"","",false,2,0,false,,"Lahilahi Point, HI",21.463056,-158.217778,2019,,,,,,,false,,google,Tubastraea diaphana,Tubastraea diaphana,,Animalia,244890
1347876,2014-04-29,2014-04-29,,Auckland,,58552,nzwide,2015-03-29 20:12:42 UTC,2018-12-10 17:44:37 UTC,research,CC-BY-NC,http://naturewatch.org.nz/observations/1347876,https://static.inaturalist.org/photos/1667632/medium.jpg?1427659978,,"",Photo by Ian Nilsson,false,2,0,false,,"Barren Arch, Poor Knights Islands",-35.448113,174.739583,108,,,,,,,false,,,Monomyces rubrum,Monomyces rubrum,,Animalia,430460
1351830,2015-03-12 13:49:53,2015-03-12,2015-03-12 17:49:53 UTC,Eastern Time (US & Canada),false,10787,maractwin,2015-03-31 03:07:30 UTC,2019-01-20 11:10:18 UTC,research,CC-BY,http://www.inaturalist.org/observations/1351830,https://static.inaturalist.org/photos/1672592/medium.jpg?1427771273,,"",,false,2,0,false,,"Western, FJ",-17.2266953591,178.200374096,,,,,,,obscured,true,,,Bubble Coral,Plerogyra sinuosa,Bubble Coral,Animalia,503699
1366263,2015-03-15 15:06:19,2015-03-15,2015-03-15 19:06:19 UTC,Eastern Time (US & Canada),false,10787,maractwin,2015-04-05 03:20:51 UTC,2019-01-20 11:10:16 UTC,research,CC-BY,http://www.inaturalist.org/observations/1366263,https://static.inaturalist.org/photos/1690090/medium.jpg?1428204081,,"",,false,2,0,false,,"Western, FJ",-17.3890266442,178.33215304,,,,,,,obscured,true,,,Bubble Coral,Plerogyra sinuosa,Bubble Coral,Animalia,503699
1410114,2015-04-20,2015-04-20,,Pacific Time (US & Canada),,16101,dpom,2015-04-21 00:06:04 UTC,2016-08-27 11:50:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1410114,https://static.inaturalist.org/photos/1744726/medium.jpg?1429574837,,"","",false,1,0,false,,Pigeon Point,37.182779,-122.387609,105,,,,,,,false,,,Orange Cup Coral,Balanophyllia elegans,Orange Cup Coral,Animalia,51799
1417090,2014-08-12,2014-08-12,,Georgetown,false,92603,petersendirk,2015-04-23 10:00:00 UTC,2019-01-17 13:22:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417090,https://static.inaturalist.org/photos/1753559/medium.jpg?1429783274,,"Acropora palmata, Curacao","Sunset time: 6.30pm
Monitoring start time: 9.00 pm
Monitoring end time: 10.00 pm
All species monitored: A. palmata, Dendrogyra cylindricus
Depth: 3-10 ft
Approx. monitoring area: 30x50m
Species that spawned: A. palmata
Time Set: 9.00 pm - 9.30 pm
Time Spawn: 9.40 - 10.00 pm
Approx. % of corals monitored that spawned: 10%
Proportion of colony that spawned: 5-70%
Environmental data: calm, some surge, no current, reef made some sound ",false,3,0,false,,,12.128577705,-68.9962390411,206,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417100,2014-08-13,2014-08-13,,Berlin,false,92603,petersendirk,2015-04-23 10:05:09 UTC,2019-01-17 13:21:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417100,https://static.inaturalist.org/photos/1753569/medium.jpg?1429783582,,"Acropora palmata, Curacao","no spawning obeserved, dive time 9.00pm-10.00pm",false,3,0,false,,,12.001866979,-68.9294449252,206,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417112,2014-08-14,2014-08-14,,Berlin,false,92603,petersendirk,2015-04-23 10:16:37 UTC,2019-01-17 13:21:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417112,https://static.inaturalist.org/photos/1753581/medium.jpg?1429784270,,"Acropora palmata, Curacao",no spawning; dive time 9.00pm-10.00pm,false,2,0,false,,,12.0732706324,-68.8045741599,412,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417187,2014-08-15,2014-08-15,,Berlin,false,92603,petersendirk,2015-04-23 12:28:16 UTC,2019-01-17 13:21:55 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417187,https://static.inaturalist.org/photos/1753741/medium.jpg?1429792169,,"Acropora palmata, Curacao",3 colonies partly spawned from 9.30pm-9.45pm; dive time 9.00pm-10.00pm,false,2,0,false,,,12.1131492017,-68.8511281344,189,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417190,2013-08-23,2013-08-23,,Georgetown,false,92603,petersendirk,2015-04-23 12:33:26 UTC,2019-01-17 13:21:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417190,https://static.inaturalist.org/photos/1753753/medium.jpg?1429792475,,"Acropora palmata, Curacao","Sunset time: 7pm
Monitoring start time: 9:10 PM
Monitoring end time: 10:00 PM
All species monitored: Acropora palmata
Depth: 3-7 ft
Approx. monitoring area: 30x50m
Species that spawned: none
Time Set: -
Time Spawn: -
Approx. % of corals monitored that spawned: -
Environmental date (i.e., conditions, tide, moon rise time): calm, slight surge ",false,2,0,false,,,12.1785897855,-68.852740631,189,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417191,2013-08-25,2013-08-25,,Berlin,false,92603,petersendirk,2015-04-23 12:35:41 UTC,2019-01-17 13:21:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417191,https://static.inaturalist.org/photos/1753754/medium.jpg?1429792610,,"Acropora palmata, Curacao","Sunset time: 7pm
Monitoring start time: 9.00 pm
Monitoring end time: 10.15 pm
All species monitored: A. palmata
Depth: 3-7 ft
Approx. monitoring area: 30x50m
Species that spawned: A. palmata
Time Set: 9.10 pm
Time Spawn: 9.30 - 10.00 pm
Approx. % of corals monitored that spawned: 1%
Proportion of colony that spawned: 40%
Environmental date: calm, medium surge, no current",false,2,0,false,,,12.0334489794,-68.9611645693,189,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417194,2013-08-26,2013-08-26,,Georgetown,false,92603,petersendirk,2015-04-23 12:38:05 UTC,2019-01-17 13:21:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417194,https://static.inaturalist.org/photos/1753797/medium.jpg?1429794776,,"Acropora palmata, Curacao","Sunset time: 7pm
Monitoring start time: 9.00 pm
Monitoring end time: 10.00 pm
All species monitored: A. palmata
Depth: 3-7 ft
Approx. monitoring area: 30x50m
Species that spawned: A. palmata
Time Set: 9.10 pm - 9.30 pm
Time Spawn: 9.30 - 9.40 pm
Approx. % of corals monitored that spawned: 3%
Proportion of colony that spawned: <5%
Environmental date: calm, little surge, no current, far less plankton in the water than the night before, reef still made sound ",false,2,0,false,,,12.1451447647,-68.9530717159,189,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417195,2013-08-23,2013-08-23,,Georgetown,false,92603,petersendirk,2015-04-23 12:42:53 UTC,2019-01-17 13:21:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417195,https://static.inaturalist.org/photos/1753760/medium.jpg?1429792983,,"Acropora palmata, Curacao","Sunset time: 7pm
Monitoring start time: 8.40 PM
Monitoring end time: 10 PM
All species monitored: Acropora palmata and Acropora cervicornis
Depth: 3-23 ft
Approx. monitoring area: 30x20m
Species that spawned: none
Time Set: -
Time Spawn: -
Approx. % of corals monitored that spawned: -
Environmental date (i.e., conditions, tide, moon rise time): partly cloudy, calm, light current, slight surge 

www.secore.org",false,2,0,false,,,12.1431136641,-68.80279625,378,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
1417196,2013-08-25,2013-08-25,,Georgetown,false,92603,petersendirk,2015-04-23 12:43:21 UTC,2019-01-17 13:21:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1417196,https://static.inaturalist.org/photos/1753800/medium.jpg?1429794918,,"Acropora palmata, Curacao","Sunset time: 7pm
Monitoring start time: 8.50 pm
Monitoring end time: 10.30 pm
All species monitored: Acropora palmata and Acropora cervicornis
Depth: 3-23 ft
Approx. monitoring area: 30x20m
Species that spawned: A. palmata
Time Set: 9.00 pm
Time Spawn: 9.15 - 10.30 pm
Approx. % of corals monitored that spawned: 20%
Proportion of colony that spawned: 1-100%
Environmental date: light wind, strong surge 

www.secore.org",false,2,0,false,,,12.0263018065,-68.8675106282,378,,,,,,obscured,true,,,Elkhorn Coral,Acropora palmata,Elkhorn Coral,Animalia,93312
